hpi_type,hpi_flavor,frequency,level,metro,place_id,yr,period,index_nsa,hpi,date,hpi_growth,hpi_growth_pct
traditional,purchase-only,monthly,USA or Census Division,United States,USA,2012,1,175.87,177.69,2012-01-01,-0.0033653037186605773,-0.3365303718660577
traditional,all-transactions,quarterly,USA or Census Division,United States,USA,2012,1,309.52,NA,2012-01-01,NA,NA
traditional,expanded-data,quarterly,USA or Census Division,United States,USA,2012,1,167.46,169.07,2012-01-01,NA,NA
traditional,purchase-only,quarterly,USA or Census Division,United States,USA,2012,1,175.43,177.18,2012-01-01,0.04796829715502463,4.796829715502463
manufactured,all-transactions,quarterly,USA or Census Division,United States,USA,2012,1,117.55,NA,2012-01-01,NA,NA
manufactured,purchase-only,quarterly,USA or Census Division,United States,USA,2012,1,101.27,NA,2012-01-01,NA,NA
traditional,purchase-only,monthly,USA or Census Division,United States,USA,2012,2,176.6,178.27,2012-02-01,NA,NA
traditional,all-transactions,quarterly,USA or Census Division,United States,USA,2012,2,308.11,NA,2012-02-01,NA,NA
traditional,expanded-data,quarterly,USA or Census Division,United States,USA,2012,2,172.85,170.97,2012-02-01,NA,NA
traditional,purchase-only,quarterly,USA or Census Division,United States,USA,2012,2,182.3,179.94,2012-02-01,0.05246534479733286,5.246534479733286
manufactured,all-transactions,quarterly,USA or Census Division,United States,USA,2012,2,114.7,NA,2012-02-01,NA,NA
manufactured,purchase-only,quarterly,USA or Census Division,United States,USA,2012,2,103.04,NA,2012-02-01,NA,NA
traditional,purchase-only,monthly,USA or Census Division,United States,USA,2012,3,179.2,179.7,2012-03-01,NA,NA
traditional,all-transactions,quarterly,USA or Census Division,United States,USA,2012,3,312.2,NA,2012-03-01,NA,NA
traditional,expanded-data,quarterly,USA or Census Division,United States,USA,2012,3,175.46,172.92,2012-03-01,NA,NA
traditional,purchase-only,quarterly,USA or Census Division,United States,USA,2012,3,184.83,182.12,2012-03-01,0.05320379366180903,5.320379366180903
manufactured,all-transactions,quarterly,USA or Census Division,United States,USA,2012,3,113.9,NA,2012-03-01,NA,NA
manufactured,purchase-only,quarterly,USA or Census Division,United States,USA,2012,3,108.83,NA,2012-03-01,NA,NA
traditional,purchase-only,monthly,USA or Census Division,United States,USA,2012,4,181.67,180.56,2012-04-01,NA,NA
traditional,all-transactions,quarterly,USA or Census Division,United States,USA,2012,4,314.66,NA,2012-04-01,NA,NA
traditional,expanded-data,quarterly,USA or Census Division,United States,USA,2012,4,176.24,176.05,2012-04-01,NA,NA
traditional,purchase-only,quarterly,USA or Census Division,United States,USA,2012,4,184.76,184.87,2012-04-01,0.05009940357852879,5.009940357852879
manufactured,all-transactions,quarterly,USA or Census Division,United States,USA,2012,4,115.29,NA,2012-04-01,NA,NA
manufactured,purchase-only,quarterly,USA or Census Division,United States,USA,2012,4,107.52,NA,2012-04-01,NA,NA
traditional,purchase-only,monthly,USA or Census Division,United States,USA,2012,5,184.59,181.66,2012-05-01,NA,NA
traditional,purchase-only,monthly,USA or Census Division,United States,USA,2012,6,186.52,182.34,2012-06-01,0.0037432566332709833,0.3743256633270983
traditional,purchase-only,monthly,USA or Census Division,United States,USA,2012,7,186.87,182.68,2012-07-01,0.0018646484589229099,0.18646484589229098
traditional,purchase-only,monthly,USA or Census Division,United States,USA,2012,8,187.3,184.03,2012-08-01,0.007389971534924426,0.7389971534924427
traditional,purchase-only,monthly,USA or Census Division,United States,USA,2012,9,187.02,184.64,2012-09-01,0.0033146769548442387,0.3314676954844239
traditional,purchase-only,monthly,USA or Census Division,United States,USA,2012,10,186.96,185.54,2012-10-01,0.0048743500866551435,0.48743500866551437
traditional,purchase-only,monthly,USA or Census Division,United States,USA,2012,11,187.27,186.46,2012-11-01,0.004958499514929481,0.4958499514929481
traditional,purchase-only,monthly,USA or Census Division,United States,USA,2012,12,186.7,187.37,2012-12-01,0.004880403303657603,0.4880403303657603
traditional,purchase-only,monthly,USA or Census Division,United States,USA,2013,1,186.84,188.85,2013-01-01,0.007898809841490046,0.7898809841490045
traditional,all-transactions,quarterly,USA or Census Division,United States,USA,2013,1,316.21,NA,2013-01-01,NA,NA
traditional,expanded-data,quarterly,USA or Census Division,United States,USA,2013,1,178.29,179.84,2013-01-01,NA,NA
traditional,purchase-only,quarterly,USA or Census Division,United States,USA,2013,1,186.9,188.69,2013-01-01,0.04921040925266901,4.921040925266901
manufactured,all-transactions,quarterly,USA or Census Division,United States,USA,2013,1,114.97,NA,2013-01-01,NA,NA
manufactured,purchase-only,quarterly,USA or Census Division,United States,USA,2013,1,108.19,NA,2013-01-01,NA,NA
traditional,purchase-only,monthly,USA or Census Division,United States,USA,2013,2,188.11,189.95,2013-02-01,NA,NA
traditional,all-transactions,quarterly,USA or Census Division,United States,USA,2013,2,321.03,NA,2013-02-01,NA,NA
traditional,expanded-data,quarterly,USA or Census Division,United States,USA,2013,2,185.58,183.47,2013-02-01,NA,NA
traditional,purchase-only,quarterly,USA or Census Division,United States,USA,2013,2,195.08,192.44,2013-02-01,0.04889082683817517,4.889082683817517
manufactured,all-transactions,quarterly,USA or Census Division,United States,USA,2013,2,115.03,NA,2013-02-01,NA,NA
manufactured,purchase-only,quarterly,USA or Census Division,United States,USA,2013,2,111.92,NA,2013-02-01,NA,NA
traditional,purchase-only,monthly,USA or Census Division,United States,USA,2013,3,191.6,191.9,2013-03-01,NA,NA
traditional,all-transactions,quarterly,USA or Census Division,United States,USA,2013,3,325.58,NA,2013-03-01,NA,NA
traditional,expanded-data,quarterly,USA or Census Division,United States,USA,2013,3,189.75,187.02,2013-03-01,NA,NA
traditional,purchase-only,quarterly,USA or Census Division,United States,USA,2013,3,198.31,195.42,2013-03-01,0.044914982354828235,4.4914982354828235
manufactured,all-transactions,quarterly,USA or Census Division,United States,USA,2013,3,115.46,NA,2013-03-01,NA,NA
manufactured,purchase-only,quarterly,USA or Census Division,United States,USA,2013,3,114.47,NA,2013-03-01,NA,NA
traditional,purchase-only,monthly,USA or Census Division,United States,USA,2013,4,194.1,192.76,2013-04-01,NA,NA
traditional,all-transactions,quarterly,USA or Census Division,United States,USA,2013,4,328.17,NA,2013-04-01,NA,NA
traditional,expanded-data,quarterly,USA or Census Division,United States,USA,2013,4,189.48,189.44,2013-04-01,NA,NA
traditional,purchase-only,quarterly,USA or Census Division,United States,USA,2013,4,197.12,197.4,2013-04-01,0.04201858108108112,4.201858108108112
manufactured,all-transactions,quarterly,USA or Census Division,United States,USA,2013,4,115.38,NA,2013-04-01,NA,NA
manufactured,purchase-only,quarterly,USA or Census Division,United States,USA,2013,4,112.66,NA,2013-04-01,NA,NA
traditional,purchase-only,monthly,USA or Census Division,United States,USA,2013,5,197.58,194.3,2013-05-01,NA,NA
traditional,purchase-only,monthly,USA or Census Division,United States,USA,2013,6,200.18,195.53,2013-06-01,0.00633041688111163,0.633041688111163
traditional,purchase-only,monthly,USA or Census Division,United States,USA,2013,7,201.18,196.55,2013-07-01,0.005216590804480183,0.5216590804480183
traditional,purchase-only,monthly,USA or Census Division,United States,USA,2013,8,200.68,197.15,2013-08-01,0.0030526583566522223,0.30526583566522225
traditional,purchase-only,monthly,USA or Census Division,United States,USA,2013,9,200.61,198.13,2013-09-01,0.0049708343900582794,0.49708343900582797
traditional,purchase-only,monthly,USA or Census Division,United States,USA,2013,10,200.07,198.7,2013-10-01,0.0028768990057032916,0.28768990057032917
traditional,purchase-only,monthly,USA or Census Division,United States,USA,2013,11,199.4,198.74,2013-11-01,2.0130850528445127e-4,0.020130850528445127
traditional,purchase-only,monthly,USA or Census Division,United States,USA,2013,12,199.22,199.95,2013-12-01,0.006088356646875211,0.6088356646875211
traditional,purchase-only,monthly,USA or Census Division,United States,USA,2014,1,198.79,200.89,2014-01-01,0.004701175293823445,0.47011752938234447
traditional,all-transactions,quarterly,USA or Census Division,United States,USA,2014,1,330.83,NA,2014-01-01,NA,NA
traditional,expanded-data,quarterly,USA or Census Division,United States,USA,2014,1,190.52,191.98,2014-01-01,NA,NA
traditional,purchase-only,quarterly,USA or Census Division,United States,USA,2014,1,198.04,199.76,2014-01-01,0.04052505469319721,4.052505469319721
manufactured,all-transactions,quarterly,USA or Census Division,United States,USA,2014,1,115.78,NA,2014-01-01,NA,NA
manufactured,purchase-only,quarterly,USA or Census Division,United States,USA,2014,1,113.07,NA,2014-01-01,NA,NA
traditional,purchase-only,monthly,USA or Census Division,United States,USA,2014,2,199.78,201.6,2014-02-01,NA,NA
traditional,all-transactions,quarterly,USA or Census Division,United States,USA,2014,2,337.25,NA,2014-02-01,NA,NA
traditional,expanded-data,quarterly,USA or Census Division,United States,USA,2014,2,196.76,194.46,2014-02-01,NA,NA
traditional,purchase-only,quarterly,USA or Census Division,United States,USA,2014,2,204.33,201.48,2014-02-01,0.03609996914532542,3.609996914532542
manufactured,all-transactions,quarterly,USA or Census Division,United States,USA,2014,2,118.83,NA,2014-02-01,NA,NA
manufactured,purchase-only,quarterly,USA or Census Division,United States,USA,2014,2,118.44,NA,2014-02-01,NA,NA
traditional,purchase-only,monthly,USA or Census Division,United States,USA,2014,3,202.17,202.13,2014-03-01,NA,NA
traditional,all-transactions,quarterly,USA or Census Division,United States,USA,2014,3,342.11,NA,2014-03-01,NA,NA
traditional,expanded-data,quarterly,USA or Census Division,United States,USA,2014,3,200.07,197.27,2014-03-01,NA,NA
traditional,purchase-only,quarterly,USA or Census Division,United States,USA,2014,3,206.57,203.66,2014-03-01,0.0323921528869062,3.23921528869062
manufactured,all-transactions,quarterly,USA or Census Division,United States,USA,2014,3,121.11,NA,2014-03-01,NA,NA
manufactured,purchase-only,quarterly,USA or Census Division,United States,USA,2014,3,122.46,NA,2014-03-01,NA,NA
traditional,purchase-only,monthly,USA or Census Division,United States,USA,2014,4,204.39,202.8,2014-04-01,NA,NA
traditional,all-transactions,quarterly,USA or Census Division,United States,USA,2014,4,344.87,NA,2014-04-01,NA,NA
traditional,expanded-data,quarterly,USA or Census Division,United States,USA,2014,4,199.66,199.69,2014-04-01,NA,NA
traditional,purchase-only,quarterly,USA or Census Division,United States,USA,2014,4,205.89,206.28,2014-04-01,0.033001151785267184,3.300115178526718
manufactured,all-transactions,quarterly,USA or Census Division,United States,USA,2014,4,122.89,NA,2014-04-01,NA,NA
manufactured,purchase-only,quarterly,USA or Census Division,United States,USA,2014,4,123.6,NA,2014-04-01,NA,NA
traditional,purchase-only,monthly,USA or Census Division,United States,USA,2014,5,206.75,203.17,2014-05-01,NA,NA
traditional,purchase-only,monthly,USA or Census Division,United States,USA,2014,6,209.15,204.23,2014-06-01,0.005217305704582381,0.5217305704582381
traditional,purchase-only,monthly,USA or Census Division,United States,USA,2014,7,209.85,205.01,2014-07-01,0.003819223424570343,0.38192234245703427
traditional,purchase-only,monthly,USA or Census Division,United States,USA,2014,8,209.46,205.83,2014-08-01,0.003999804887566565,0.39998048875665654
traditional,purchase-only,monthly,USA or Census Division,United States,USA,2014,9,208.55,206.05,2014-09-01,0.0010688432201331139,0.10688432201331138
traditional,purchase-only,monthly,USA or Census Division,United States,USA,2014,10,208.44,207.14,2014-10-01,0.0052899781606405,0.5289978160640499
traditional,purchase-only,monthly,USA or Census Division,United States,USA,2014,11,208.72,208.2,2014-11-01,0.005117311962923638,0.5117311962923637
traditional,purchase-only,monthly,USA or Census Division,United States,USA,2014,12,208.63,209.42,2014-12-01,0.005859750240153693,0.5859750240153694
traditional,all-transactions,quarterly,MSA,"Urban Honolulu, HI",46520,2005,1,149.03,NA,2005-01-01,NA,NA
traditional,all-transactions,quarterly,MSA,"Urban Honolulu, HI",46520,2005,2,157.26,NA,2005-02-01,NA,NA
traditional,all-transactions,quarterly,MSA,"Urban Honolulu, HI",46520,2005,3,169.07,NA,2005-03-01,NA,NA
traditional,all-transactions,quarterly,MSA,"Urban Honolulu, HI",46520,2005,4,177.1,NA,2005-04-01,NA,NA
traditional,all-transactions,quarterly,MSA,"Urban Honolulu, HI",46520,2006,1,183.25,NA,2006-01-01,NA,NA
traditional,all-transactions,quarterly,MSA,"Urban Honolulu, HI",46520,2006,2,185.88,NA,2006-02-01,NA,NA
traditional,all-transactions,quarterly,MSA,"Urban Honolulu, HI",46520,2006,3,190.36,NA,2006-03-01,NA,NA
traditional,all-transactions,quarterly,MSA,"Urban Honolulu, HI",46520,2006,4,188.11,NA,2006-04-01,NA,NA
traditional,all-transactions,quarterly,MSA,"Urban Honolulu, HI",46520,2007,1,191.92,NA,2007-01-01,NA,NA
traditional,all-transactions,quarterly,MSA,"Urban Honolulu, HI",46520,2007,2,192.78,NA,2007-02-01,NA,NA
traditional,all-transactions,quarterly,MSA,"Urban Honolulu, HI",46520,2007,3,194.11,NA,2007-03-01,NA,NA
traditional,all-transactions,quarterly,MSA,"Urban Honolulu, HI",46520,2007,4,194.47,NA,2007-04-01,NA,NA
traditional,all-transactions,quarterly,MSA,"Urban Honolulu, HI",46520,2008,1,193.3,NA,2008-01-01,NA,NA
traditional,all-transactions,quarterly,MSA,"Urban Honolulu, HI",46520,2008,2,189.45,NA,2008-02-01,NA,NA
traditional,all-transactions,quarterly,MSA,"Urban Honolulu, HI",46520,2008,3,186.18,NA,2008-03-01,NA,NA
traditional,all-transactions,quarterly,MSA,"Urban Honolulu, HI",46520,2008,4,183.7,NA,2008-04-01,NA,NA
traditional,all-transactions,quarterly,MSA,"Urban Honolulu, HI",46520,2009,1,183.13,NA,2009-01-01,NA,NA
traditional,all-transactions,quarterly,MSA,"Urban Honolulu, HI",46520,2009,2,177.29,NA,2009-02-01,NA,NA
traditional,all-transactions,quarterly,MSA,"Urban Honolulu, HI",46520,2009,3,173.94,NA,2009-03-01,NA,NA
traditional,all-transactions,quarterly,MSA,"Urban Honolulu, HI",46520,2009,4,173.31,NA,2009-04-01,NA,NA
traditional,all-transactions,quarterly,MSA,"Urban Honolulu, HI",46520,2010,1,173.7,NA,2010-01-01,NA,NA
traditional,all-transactions,quarterly,MSA,"Urban Honolulu, HI",46520,2010,2,174.98,NA,2010-02-01,NA,NA
traditional,all-transactions,quarterly,MSA,"Urban Honolulu, HI",46520,2010,3,175.97,NA,2010-03-01,NA,NA
traditional,all-transactions,quarterly,MSA,"Urban Honolulu, HI",46520,2010,4,176.33,NA,2010-04-01,NA,NA
traditional,all-transactions,quarterly,MSA,"Urban Honolulu, HI",46520,2011,1,174.99,NA,2011-01-01,NA,NA
traditional,all-transactions,quarterly,MSA,"Urban Honolulu, HI",46520,2011,2,177.48,NA,2011-02-01,NA,NA
traditional,all-transactions,quarterly,MSA,"Urban Honolulu, HI",46520,2011,3,177.37,NA,2011-03-01,NA,NA
traditional,all-transactions,quarterly,MSA,"Urban Honolulu, HI",46520,2011,4,176.93,NA,2011-04-01,NA,NA
traditional,all-transactions,quarterly,MSA,"Urban Honolulu, HI",46520,2012,1,177.75,NA,2012-01-01,NA,NA
traditional,all-transactions,quarterly,MSA,"Urban Honolulu, HI",46520,2012,2,177.9,NA,2012-02-01,NA,NA
traditional,all-transactions,quarterly,MSA,"Urban Honolulu, HI",46520,2012,3,179.88,NA,2012-03-01,NA,NA
traditional,all-transactions,quarterly,MSA,"Urban Honolulu, HI",46520,2012,4,182.23,NA,2012-04-01,NA,NA
traditional,all-transactions,quarterly,MSA,"Urban Honolulu, HI",46520,2013,1,184.62,NA,2013-01-01,NA,NA
traditional,all-transactions,quarterly,MSA,"Urban Honolulu, HI",46520,2013,2,187.97,NA,2013-02-01,NA,NA
traditional,all-transactions,quarterly,MSA,"Urban Honolulu, HI",46520,2013,3,191.06,NA,2013-03-01,NA,NA
traditional,all-transactions,quarterly,MSA,"Urban Honolulu, HI",46520,2013,4,195.28,NA,2013-04-01,NA,NA
traditional,all-transactions,quarterly,MSA,"Urban Honolulu, HI",46520,2014,1,197.39,NA,2014-01-01,NA,NA
traditional,all-transactions,quarterly,MSA,"Urban Honolulu, HI",46520,2014,2,199.84,NA,2014-02-01,NA,NA
traditional,all-transactions,quarterly,MSA,"Urban Honolulu, HI",46520,2014,3,202.48,NA,2014-03-01,NA,NA
traditional,all-transactions,quarterly,MSA,"Urban Honolulu, HI",46520,2014,4,206.63,NA,2014-04-01,NA,NA
traditional,all-transactions,quarterly,State,Utah,UT,2005,1,275.51,NA,2005-01-01,NA,NA
traditional,expanded-data,quarterly,State,Utah,UT,2005,1,232.49,233.41,2005-01-01,NA,NA
traditional,purchase-only,quarterly,State,Utah,UT,2005,1,226.56,226.76,2005-01-01,-0.028490638790111846,-2.8490638790111844
non-metro,all-transactions,quarterly,State,Utah,UT,2005,1,154.24,NA,2005-01-01,NA,NA
traditional,all-transactions,quarterly,State,Utah,UT,2005,2,284.23,NA,2005-02-01,NA,NA
traditional,expanded-data,quarterly,State,Utah,UT,2005,2,239.26,237.5,2005-02-01,NA,NA
traditional,purchase-only,quarterly,State,Utah,UT,2005,2,234.54,232.96,2005-02-01,-0.019115789473684176,-1.9115789473684177
non-metro,all-transactions,quarterly,State,Utah,UT,2005,2,160.91,NA,2005-02-01,NA,NA
traditional,all-transactions,quarterly,State,Utah,UT,2005,3,294.61,NA,2005-03-01,NA,NA
traditional,expanded-data,quarterly,State,Utah,UT,2005,3,248.86,246.28,2005-03-01,NA,NA
traditional,purchase-only,quarterly,State,Utah,UT,2005,3,245.35,243.02,2005-03-01,-0.013236966054896828,-1.3236966054896828
non-metro,all-transactions,quarterly,State,Utah,UT,2005,3,170.55,NA,2005-03-01,NA,NA
traditional,all-transactions,quarterly,State,Utah,UT,2005,4,304.44,NA,2005-04-01,NA,NA
traditional,expanded-data,quarterly,State,Utah,UT,2005,4,256.38,255.64,2005-04-01,NA,NA
traditional,purchase-only,quarterly,State,Utah,UT,2005,4,253.78,253.24,2005-04-01,-0.009388202159286409,-0.9388202159286408
non-metro,all-transactions,quarterly,State,Utah,UT,2005,4,176.96,NA,2005-04-01,NA,NA
traditional,all-transactions,quarterly,State,Utah,UT,2006,1,314.94,NA,2006-01-01,NA,NA
traditional,expanded-data,quarterly,State,Utah,UT,2006,1,264.47,265.62,2006-01-01,NA,NA
traditional,purchase-only,quarterly,State,Utah,UT,2006,1,262.38,262.84,2006-01-01,-0.010466079361493975,-1.0466079361493974
non-metro,all-transactions,quarterly,State,Utah,UT,2006,1,182.8,NA,2006-01-01,NA,NA
traditional,all-transactions,quarterly,State,Utah,UT,2006,2,328.22,NA,2006-02-01,NA,NA
traditional,expanded-data,quarterly,State,Utah,UT,2006,2,277.64,275.72,2006-02-01,NA,NA
traditional,purchase-only,quarterly,State,Utah,UT,2006,2,275.03,273.18,2006-02-01,-0.009212244305817569,-0.9212244305817568
non-metro,all-transactions,quarterly,State,Utah,UT,2006,2,188.49,NA,2006-02-01,NA,NA
traditional,all-transactions,quarterly,State,Utah,UT,2006,3,342.71,NA,2006-03-01,NA,NA
traditional,expanded-data,quarterly,State,Utah,UT,2006,3,290.42,287.08,2006-03-01,NA,NA
traditional,purchase-only,quarterly,State,Utah,UT,2006,3,286.67,283.54,2006-03-01,-0.012331057544935084,-1.2331057544935085
non-metro,all-transactions,quarterly,State,Utah,UT,2006,3,195.92,NA,2006-03-01,NA,NA
traditional,all-transactions,quarterly,State,Utah,UT,2006,4,355.61,NA,2006-04-01,NA,NA
traditional,expanded-data,quarterly,State,Utah,UT,2006,4,301.93,301.08,2006-04-01,NA,NA
traditional,purchase-only,quarterly,State,Utah,UT,2006,4,296.6,296.08,2006-04-01,-0.016606881891855985,-1.6606881891855985
non-metro,all-transactions,quarterly,State,Utah,UT,2006,4,202.62,NA,2006-04-01,NA,NA
traditional,all-transactions,quarterly,State,Utah,UT,2007,1,366.55,NA,2007-01-01,NA,NA
traditional,expanded-data,quarterly,State,Utah,UT,2007,1,310.85,312.5,2007-01-01,NA,NA
traditional,purchase-only,quarterly,State,Utah,UT,2007,1,305.13,306.08,2007-01-01,-0.020544000000000052,-2.054400000000005
non-metro,all-transactions,quarterly,State,Utah,UT,2007,1,207.4,NA,2007-01-01,NA,NA
traditional,all-transactions,quarterly,State,Utah,UT,2007,2,375.44,NA,2007-02-01,NA,NA
traditional,expanded-data,quarterly,State,Utah,UT,2007,2,323.16,320.92,2007-02-01,NA,NA
traditional,purchase-only,quarterly,State,Utah,UT,2007,2,316.91,314.6,2007-02-01,-0.019693381528106672,-1.9693381528106673
non-metro,all-transactions,quarterly,State,Utah,UT,2007,2,212.86,NA,2007-02-01,NA,NA
traditional,all-transactions,quarterly,State,Utah,UT,2007,3,380.15,NA,2007-03-01,NA,NA
traditional,expanded-data,quarterly,State,Utah,UT,2007,3,327.53,323.51,2007-03-01,NA,NA
traditional,purchase-only,quarterly,State,Utah,UT,2007,3,320.23,316.44,2007-03-01,-0.021854038515038154,-2.1854038515038154
non-metro,all-transactions,quarterly,State,Utah,UT,2007,3,216.25,NA,2007-03-01,NA,NA
traditional,all-transactions,quarterly,State,Utah,UT,2007,4,383.12,NA,2007-04-01,NA,NA
traditional,expanded-data,quarterly,State,Utah,UT,2007,4,322.57,321.51,2007-04-01,NA,NA
traditional,purchase-only,quarterly,State,Utah,UT,2007,4,312.97,312.34,2007-04-01,-0.028521663400827395,-2.8521663400827393
non-metro,all-transactions,quarterly,State,Utah,UT,2007,4,216.85,NA,2007-04-01,NA,NA
traditional,all-transactions,quarterly,State,Utah,UT,2008,1,382.07,NA,2008-01-01,NA,NA
traditional,expanded-data,quarterly,State,Utah,UT,2008,1,318.98,321.17,2008-01-01,NA,NA
traditional,purchase-only,quarterly,State,Utah,UT,2008,1,308.91,310.5,2008-01-01,-0.03322228103496595,-3.3222281034965953
non-metro,all-transactions,quarterly,State,Utah,UT,2008,1,220.01,NA,2008-01-01,NA,NA
traditional,all-transactions,quarterly,State,Utah,UT,2008,2,376.08,NA,2008-02-01,NA,NA
traditional,expanded-data,quarterly,State,Utah,UT,2008,2,318.01,315.68,2008-02-01,NA,NA
traditional,purchase-only,quarterly,State,Utah,UT,2008,2,305.95,303.53,2008-02-01,-0.038488342625443595,-3.8488342625443597
non-metro,all-transactions,quarterly,State,Utah,UT,2008,2,217.47,NA,2008-02-01,NA,NA
traditional,all-transactions,quarterly,State,Utah,UT,2008,3,364.71,NA,2008-03-01,NA,NA
traditional,expanded-data,quarterly,State,Utah,UT,2008,3,313.68,309.54,2008-03-01,NA,NA
traditional,purchase-only,quarterly,State,Utah,UT,2008,3,298.29,294.33,2008-03-01,-0.04913742973444477,-4.913742973444477
non-metro,all-transactions,quarterly,State,Utah,UT,2008,3,211.75,NA,2008-03-01,NA,NA
traditional,all-transactions,quarterly,State,Utah,UT,2008,4,363.74,NA,2008-04-01,NA,NA
traditional,expanded-data,quarterly,State,Utah,UT,2008,4,298.6,297.59,2008-04-01,NA,NA
traditional,purchase-only,quarterly,State,Utah,UT,2008,4,284.27,283.77,2008-04-01,-0.046439732517893725,-4.643973251789372
non-metro,all-transactions,quarterly,State,Utah,UT,2008,4,211,NA,2008-04-01,NA,NA
traditional,all-transactions,quarterly,State,Utah,UT,2009,1,360.9,NA,2009-01-01,NA,NA
traditional,expanded-data,quarterly,State,Utah,UT,2009,1,285.02,287.5,2009-01-01,NA,NA
traditional,purchase-only,quarterly,State,Utah,UT,2009,1,275.54,277.54,2009-01-01,-0.03464347826086949,-3.464347826086949
non-metro,all-transactions,quarterly,State,Utah,UT,2009,1,212.13,NA,2009-01-01,NA,NA
traditional,all-transactions,quarterly,State,Utah,UT,2009,2,347.2,NA,2009-02-01,NA,NA
traditional,expanded-data,quarterly,State,Utah,UT,2009,2,280.73,278.34,2009-02-01,NA,NA
traditional,purchase-only,quarterly,State,Utah,UT,2009,2,269.42,266.91,2009-02-01,-0.04106488467342082,-4.106488467342082
non-metro,all-transactions,quarterly,State,Utah,UT,2009,2,203.83,NA,2009-02-01,NA,NA
traditional,all-transactions,quarterly,State,Utah,UT,2009,3,332.5,NA,2009-03-01,NA,NA
traditional,expanded-data,quarterly,State,Utah,UT,2009,3,278.57,274.75,2009-03-01,NA,NA
traditional,purchase-only,quarterly,State,Utah,UT,2009,3,267.37,263.63,2009-03-01,-0.04047315741583259,-4.047315741583259
non-metro,all-transactions,quarterly,State,Utah,UT,2009,3,196.93,NA,2009-03-01,NA,NA
traditional,all-transactions,quarterly,State,Utah,UT,2009,4,328.53,NA,2009-04-01,NA,NA
traditional,expanded-data,quarterly,State,Utah,UT,2009,4,274.99,274.11,2009-04-01,NA,NA
traditional,purchase-only,quarterly,State,Utah,UT,2009,4,262.24,261.86,2009-04-01,-0.044690087920907666,-4.469008792090767
non-metro,all-transactions,quarterly,State,Utah,UT,2009,4,190.99,NA,2009-04-01,NA,NA
traditional,all-transactions,quarterly,State,Utah,UT,2010,1,323.63,NA,2010-01-01,NA,NA
traditional,expanded-data,quarterly,State,Utah,UT,2010,1,265.35,268.07,2010-01-01,NA,NA
traditional,purchase-only,quarterly,State,Utah,UT,2010,1,252.55,254.78,2010-01-01,-0.04957660312604914,-4.957660312604914
non-metro,all-transactions,quarterly,State,Utah,UT,2010,1,188.02,NA,2010-01-01,NA,NA
traditional,all-transactions,quarterly,State,Utah,UT,2010,2,318.94,NA,2010-02-01,NA,NA
traditional,expanded-data,quarterly,State,Utah,UT,2010,2,266.29,263.64,2010-02-01,NA,NA
traditional,purchase-only,quarterly,State,Utah,UT,2010,2,257.82,255.13,2010-02-01,-0.032278865119101774,-3.227886511910177
non-metro,all-transactions,quarterly,State,Utah,UT,2010,2,185.48,NA,2010-02-01,NA,NA
traditional,all-transactions,quarterly,State,Utah,UT,2010,3,321.75,NA,2010-03-01,NA,NA
traditional,expanded-data,quarterly,State,Utah,UT,2010,3,256.23,252.64,2010-03-01,NA,NA
traditional,purchase-only,quarterly,State,Utah,UT,2010,3,253.13,249.41,2010-03-01,-0.012784990500316616,-1.2784990500316615
non-metro,all-transactions,quarterly,State,Utah,UT,2010,3,184.36,NA,2010-03-01,NA,NA
traditional,all-transactions,quarterly,State,Utah,UT,2010,4,320.03,NA,2010-04-01,NA,NA
traditional,expanded-data,quarterly,State,Utah,UT,2010,4,249.78,249.19,2010-04-01,NA,NA
traditional,purchase-only,quarterly,State,Utah,UT,2010,4,247.67,247.52,2010-04-01,-0.006701713551908133,-0.6701713551908133
non-metro,all-transactions,quarterly,State,Utah,UT,2010,4,184.36,NA,2010-04-01,NA,NA
traditional,all-transactions,quarterly,State,Utah,UT,2011,1,305.82,NA,2011-01-01,NA,NA
traditional,expanded-data,quarterly,State,Utah,UT,2011,1,238.43,241.08,2011-01-01,NA,NA
traditional,purchase-only,quarterly,State,Utah,UT,2011,1,234.68,236.98,2011-01-01,-0.017006802721088527,-1.7006802721088528
non-metro,all-transactions,quarterly,State,Utah,UT,2011,1,175.79,NA,2011-01-01,NA,NA
traditional,all-transactions,quarterly,State,Utah,UT,2011,2,299.09,NA,2011-02-01,NA,NA
traditional,expanded-data,quarterly,State,Utah,UT,2011,2,239.53,236.72,2011-02-01,NA,NA
traditional,purchase-only,quarterly,State,Utah,UT,2011,2,237.22,234.32,2011-02-01,-0.010138560324433955,-1.0138560324433954
non-metro,all-transactions,quarterly,State,Utah,UT,2011,2,172.76,NA,2011-02-01,NA,NA
traditional,all-transactions,quarterly,State,Utah,UT,2011,3,304.65,NA,2011-03-01,NA,NA
traditional,expanded-data,quarterly,State,Utah,UT,2011,3,240.04,236.76,2011-03-01,NA,NA
traditional,purchase-only,quarterly,State,Utah,UT,2011,3,240.31,236.88,2011-03-01,5.068423720223203e-4,0.05068423720223202
non-metro,all-transactions,quarterly,State,Utah,UT,2011,3,176,NA,2011-03-01,NA,NA
traditional,all-transactions,quarterly,State,Utah,UT,2011,4,305.98,NA,2011-04-01,NA,NA
traditional,expanded-data,quarterly,State,Utah,UT,2011,4,236.92,236.63,2011-04-01,NA,NA
